root_id,primary_type,region,idx
720575940629196283,FC1A,FB columnar (output),1117
720575940630836807,FC1A,FB columnar (output),1118
720575940630993581,FC1A,FB columnar (output),1119
720575940631080552,FC1A,FB columnar (output),1120
720575940631132985,FC1A,FB columnar (output),1121
720575940632091929,FC1A,FB columnar (output),1122
720575940633791571,FC1A,FB columnar (output),1123
720575940638252672,FC1A,FB columnar (output),1124
720575940638310784,FC1A,FB columnar (output),1125
720575940641981600,FC1A,FB columnar (output),1126
720575940606681099,FC1C,FB columnar (output),1127
720575940608242756,FC1C,FB columnar (output),1128
720575940610161813,FC1C,FB columnar (output),1129
720575940611243946,FC1C,FB columnar (output),1130
720575940611263602,FC1C,FB columnar (output),1131
720575940611419414,FC1C,FB columnar (output),1132
720575940612585011,FC1C,FB columnar (output),1133
720575940612594855,FC1C,FB columnar (output),1134
720575940613729695,FC1C,FB columnar (output),1135
720575940614308283,FC1C,FB columnar (output),1136
720575940616520517,FC1C,FB columnar (output),1137
720575940617773865,FC1C,FB columnar (output),1138
720575940617934576,FC1C,FB columnar (output),1139
720575940619157595,FC1C,FB columnar (output),1140
720575940619327041,FC1C,FB columnar (output),1141
720575940620339438,FC1C,FB columnar (output),1142
720575940623956813,FC1C,FB columnar (output),1143
720575940624276410,FC1C,FB columnar (output),1144
720575940624861017,FC1C,FB columnar (output),1145
720575940625437706,FC1C,FB columnar (output),1146
720575940625493604,FC1C,FB columnar (output),1147
720575940626347848,FC1C,FB columnar (output),1148
720575940626351256,FC1C,FB columnar (output),1149
720575940626682384,FC1C,FB columnar (output),1150
720575940627104259,FC1C,FB columnar (output),1151
720575940628639735,FC1C,FB columnar (output),1152
720575940628810071,FC1C,FB columnar (output),1153
720575940629538858,FC1C,FB columnar (output),1154
720575940630434430,FC1C,FB columnar (output),1155
720575940630541416,FC1C,FB columnar (output),1156
720575940636330729,FC1C,FB columnar (output),1157
720575940637344613,FC1C,FB columnar (output),1158
720575940637745853,FC1C,FB columnar (output),1159
720575940638678131,FC1C,FB columnar (output),1160
720575940640257152,FC1C,FB columnar (output),1161
720575940644615790,FC1C,FB columnar (output),1162
720575940650516214,FC1C,FB columnar (output),1163
720575940604065470,FC1D,FB columnar (output),1164
720575940604125105,FC1D,FB columnar (output),1165
720575940605384882,FC1D,FB columnar (output),1166
720575940609370466,FC1D,FB columnar (output),1167
720575940612824978,FC1D,FB columnar (output),1168
720575940613839116,FC1D,FB columnar (output),1169
720575940615650009,FC1D,FB columnar (output),1170
720575940615985449,FC1D,FB columnar (output),1171
720575940617211968,FC1D,FB columnar (output),1172
720575940617736827,FC1D,FB columnar (output),1173
720575940617921877,FC1D,FB columnar (output),1174
720575940619271344,FC1D,FB columnar (output),1175
720575940619891060,FC1D,FB columnar (output),1176
720575940620147067,FC1D,FB columnar (output),1177
720575940620719273,FC1D,FB columnar (output),1178
720575940621117684,FC1D,FB columnar (output),1179
720575940622709065,FC1D,FB columnar (output),1180
720575940623044327,FC1D,FB columnar (output),1181
720575940623807932,FC1D,FB columnar (output),1182
720575940626646790,FC1D,FB columnar (output),1183
720575940627543171,FC1D,FB columnar (output),1184
720575940628141818,FC1D,FB columnar (output),1185
720575940628707858,FC1D,FB columnar (output),1186
720575940628720079,FC1D,FB columnar (output),1187
720575940632841367,FC1D,FB columnar (output),1188
720575940633913239,FC1D,FB columnar (output),1189
720575940637898072,FC1D,FB columnar (output),1190
720575940643638807,FC1D,FB columnar (output),1191
720575940644808227,FC1D,FB columnar (output),1192
720575940604709920,FC2A,FB columnar (output),1193
720575940615463825,FC2A,FB columnar (output),1194
720575940616956673,FC2A,FB columnar (output),1195
720575940617501533,FC2A,FB columnar (output),1196
720575940618792942,FC2A,FB columnar (output),1197
720575940620014356,FC2A,FB columnar (output),1198
720575940622870666,FC2A,FB columnar (output),1199
720575940625579141,FC2A,FB columnar (output),1200
720575940627786270,FC2A,FB columnar (output),1201
720575940627943966,FC2A,FB columnar (output),1202
720575940630256402,FC2A,FB columnar (output),1203
720575940630976568,FC2A,FB columnar (output),1204
720575940631413156,FC2A,FB columnar (output),1205
720575940632803223,FC2A,FB columnar (output),1206
720575940634534255,FC2A,FB columnar (output),1207
720575940634647732,FC2A,FB columnar (output),1208
720575940642936100,FC2A,FB columnar (output),1209
720575940614442090,FC2B,FB columnar (output),1210
720575940614530098,FC2B,FB columnar (output),1211
720575940614738956,FC2B,FB columnar (output),1212
720575940615326779,FC2B,FB columnar (output),1213
720575940616968733,FC2B,FB columnar (output),1214
720575940618133371,FC2B,FB columnar (output),1215
720575940618463960,FC2B,FB columnar (output),1216
720575940619578608,FC2B,FB columnar (output),1217
720575940619935152,FC2B,FB columnar (output),1218
720575940620156795,FC2B,FB columnar (output),1219
720575940622406260,FC2B,FB columnar (output),1220
720575940622942868,FC2B,FB columnar (output),1221
720575940622943731,FC2B,FB columnar (output),1222
720575940623712656,FC2B,FB columnar (output),1223
720575940623784231,FC2B,FB columnar (output),1224
720575940624295096,FC2B,FB columnar (output),1225
720575940624611018,FC2B,FB columnar (output),1226
720575940625637562,FC2B,FB columnar (output),1227
720575940625678650,FC2B,FB columnar (output),1228
720575940627162344,FC2B,FB columnar (output),1229
720575940627740922,FC2B,FB columnar (output),1230
720575940628136809,FC2B,FB columnar (output),1231
720575940628860476,FC2B,FB columnar (output),1232
720575940631004728,FC2B,FB columnar (output),1233
720575940635530359,FC2B,FB columnar (output),1234
720575940636229183,FC2B,FB columnar (output),1235
720575940636735198,FC2B,FB columnar (output),1236
720575940637558618,FC2B,FB columnar (output),1237
720575940604064958,FC2C,FB columnar (output),1238
720575940608839800,FC2C,FB columnar (output),1239
720575940610634725,FC2C,FB columnar (output),1240
720575940612627058,FC2C,FB columnar (output),1241
720575940613005937,FC2C,FB columnar (output),1242
720575940613348271,FC2C,FB columnar (output),1243
720575940616617245,FC2C,FB columnar (output),1244
720575940616657989,FC2C,FB columnar (output),1245
720575940616967508,FC2C,FB columnar (output),1246
720575940617296155,FC2C,FB columnar (output),1247
720575940617600064,FC2C,FB columnar (output),1248
720575940617787550,FC2C,FB columnar (output),1249
720575940618177739,FC2C,FB columnar (output),1250
720575940618388615,FC2C,FB columnar (output),1251
720575940619196398,FC2C,FB columnar (output),1252
720575940619489857,FC2C,FB columnar (output),1253
720575940621025037,FC2C,FB columnar (output),1254
720575940621193864,FC2C,FB columnar (output),1255
720575940622374783,FC2C,FB columnar (output),1256
720575940622713638,FC2C,FB columnar (output),1257
720575940623815155,FC2C,FB columnar (output),1258
720575940623880013,FC2C,FB columnar (output),1259
720575940624126183,FC2C,FB columnar (output),1260
720575940625816212,FC2C,FB columnar (output),1261
720575940626356648,FC2C,FB columnar (output),1262
720575940626533714,FC2C,FB columnar (output),1263
720575940627126787,FC2C,FB columnar (output),1264
720575940627569658,FC2C,FB columnar (output),1265
720575940627617866,FC2C,FB columnar (output),1266
720575940627901687,FC2C,FB columnar (output),1267
720575940629331663,FC2C,FB columnar (output),1268
720575940629923883,FC2C,FB columnar (output),1269
720575940630019385,FC2C,FB columnar (output),1270
720575940631025219,FC2C,FB columnar (output),1271
720575940632259865,FC2C,FB columnar (output),1272
720575940633519514,FC2C,FB columnar (output),1273
720575940633982303,FC2C,FB columnar (output),1274
720575940634489592,FC2C,FB columnar (output),1275
720575940637983814,FC2C,FB columnar (output),1276
720575940641557133,FC2C,FB columnar (output),1277
720575940612272424,PFL1,FB columnar (output),1278
720575940613829535,PFL1,FB columnar (output),1279
720575940616764731,PFL1,FB columnar (output),1280
720575940616885824,PFL1,FB columnar (output),1281
720575940622348725,PFL1,FB columnar (output),1282
720575940622422507,PFL1,FB columnar (output),1283
720575940626099343,PFL1,FB columnar (output),1284
720575940626471957,PFL1,FB columnar (output),1285
720575940629606475,PFL1,FB columnar (output),1286
720575940630631736,PFL1,FB columnar (output),1287
720575940631166637,PFL1,FB columnar (output),1288
720575940633848312,PFL1,FB columnar (output),1289
720575940636994111,PFL1,FB columnar (output),1290
720575940637475561,PFL1,FB columnar (output),1291
720575940617498688,PFL2,FB columnar (output),1292
720575940620657140,PFL2,FB columnar (output),1293
720575940620952865,PFL2,FB columnar (output),1294
720575940623585255,PFL2,FB columnar (output),1295
720575940623937976,PFL2,FB columnar (output),1296
720575940624754981,PFL2,FB columnar (output),1297
720575940626763688,PFL2,FB columnar (output),1298
720575940629922934,PFL2,FB columnar (output),1299
720575940635153527,PFL2,FB columnar (output),1300
720575940635467150,PFL2,FB columnar (output),1301
720575940635990640,PFL2,FB columnar (output),1302
720575940638678616,PFL2,FB columnar (output),1303
720575940605640905,PFL3,FB columnar (output),1304
720575940612870952,PFL3,FB columnar (output),1305
720575940612936154,PFL3,FB columnar (output),1306
720575940616654370,PFL3,FB columnar (output),1307
720575940618759361,PFL3,FB columnar (output),1308
720575940619006087,PFL3,FB columnar (output),1309
720575940619648116,PFL3,FB columnar (output),1310
720575940619802800,PFL3,FB columnar (output),1311
720575940620202266,PFL3,FB columnar (output),1312
720575940622234326,PFL3,FB columnar (output),1313
720575940622727629,PFL3,FB columnar (output),1314
720575940623430621,PFL3,FB columnar (output),1315
720575940624320318,PFL3,FB columnar (output),1316
720575940625308162,PFL3,FB columnar (output),1317
720575940628457448,PFL3,FB columnar (output),1318
720575940628587202,PFL3,FB columnar (output),1319
720575940630653604,PFL3,FB columnar (output),1320
720575940630728588,PFL3,FB columnar (output),1321
720575940631151663,PFL3,FB columnar (output),1322
720575940635430030,PFL3,FB columnar (output),1323
720575940635481262,PFL3,FB columnar (output),1324
720575940636868186,PFL3,FB columnar (output),1325
720575940638901875,PFL3,FB columnar (output),1326
720575940644706083,PFL3,FB columnar (output),1327
720575940609604875,PFR,FB columnar (output),1328
720575940610670250,PFR,FB columnar (output),1329
720575940610877098,PFR,FB columnar (output),1330
720575940611181518,PFR,FB columnar (output),1331
720575940612211496,PFR,FB columnar (output),1332
720575940615764061,PFR,FB columnar (output),1333
720575940616813858,PFR,FB columnar (output),1334
720575940618746491,PFR,FB columnar (output),1335
720575940620014203,PFR,FB columnar (output),1336
720575940620028795,PFR,FB columnar (output),1337
720575940621515391,PFR,FB columnar (output),1338
720575940621975081,PFR,FB columnar (output),1339
720575940622156148,PFR,FB columnar (output),1340
720575940623897955,PFR,FB columnar (output),1341
720575940623904551,PFR,FB columnar (output),1342
720575940624863516,PFR,FB columnar (output),1343
720575940625880472,PFR,FB columnar (output),1344
720575940625932275,PFR,FB columnar (output),1345
720575940627400776,PFR,FB columnar (output),1346
720575940627935610,PFR,FB columnar (output),1347
720575940628067846,PFR,FB columnar (output),1348
720575940628377856,PFR,FB columnar (output),1349
720575940629483735,PFR,FB columnar (output),1350
720575940630025528,PFR,FB columnar (output),1351
720575940630148655,PFR,FB columnar (output),1352
720575940630822175,PFR,FB columnar (output),1353
720575940633442468,PFR,FB columnar (output),1354
720575940635632023,PFR,FB columnar (output),1355
720575940644658542,PFR,FB columnar (output),1356
720575940644733975,PFR,FB columnar (output),1357
720575940613690730,GLNO,NO (velocity input),1358
720575940615457938,GLNO,NO (velocity input),1359
720575940623718119,GLNO,NO (velocity input),1360
720575940625827358,GLNO,NO (velocity input),1361
720575940622333578,LNO1,NO (velocity input),1362
720575940623449480,LNO1,NO (velocity input),1363
720575940626637128,LNO1,NO (velocity input),1364
720575940634893419,LNO1,NO (velocity input),1365
720575940615620002,LNO2,NO (velocity input),1366
720575940622945037,LNO2,NO (velocity input),1367
720575940633455968,LNOa,NO (velocity input),1368
720575940633655452,LNOa,NO (velocity input),1369
